timestamp,value
1701825744,1177181.6203342504
1701825804,1420288
1701825864,5277.3941577919595
1701825924,1435540.6190777007
1701825984,2240093.165991266
1701826044,1161013.791139498
1701826104,98.74400327860947
1701826164,1329685.524630255
1701826224,1168536.8380110138
1701826284,2610676.5690184752
1701826344,1202584.081237096
1701826404,6553.6
1701826464,2352974.4649202544
1701826524,1660140.0706141111
1701826584,1812985.7517091562
1701826644,8601.6
1701826704,2161870.52378154
1701826764,1539917.3042487386
1701826824,6056.47425006331
1701826884,993460.525398927
1701826944,2584573.21549966
1701827004,6163.04942549699
1701827064,1775723.283815481
1701827124,1105765.1642919453
1701827184,6685.919489716482
1701827244,4709.076973612176
1701827304,0
1701827364,5442.418683651805
1701827424,2444710.520127413
1701827484,1646962.4068834092
1701827544,1410366.111206833
1701827604,1144742.5580373197
1701827664,2390491.8499895246
1701827724,1300534.386490535
1701827784,1829979.4661190966
1701827844,1198503.8873712965
1701827904,1281121.268614811
1701827964,1349887.581946844
1701828024,1904659.2403704198
1701828084,5637.141689783455
1701828144,5619.576123681785
1701828204,1181590.4329896907
1701828264,5272.723615664662
1701828324,1313583.5309830292
1701828384,1320580.688288039
1701828444,1829492.991331808
1701828504,1104200.4398967198
1701828564,2554.879229131267
1701828624,16579.87385860868
1701828684,1137459.3150342195
1701828744,4172296.274595967
1701828804,5149.974460728458
1701828864,2613868.793838537
1701828924,1864649.890662228
1701828984,1244924.5851859886
1701829044,1099172.7666121742
1701829104,0
1701829164,1267418.289393544
1701829224,3277041.5429521403
1701829284,1223703.7925348522
1701829344,1690814.739755189
1701829404,5367.442308912147
1701829464,1155993.8938755572
1701829524,1187945.7164266089
1701829584,7634.669151910532
1701829644,0
1701829704,1043989.2198994828
1701829764,1423753.6027685083
1701829824,6426.8416146600275
1701829884,994139.4279343624
1701829944,9399.802287812456
1701830004,1344830.4277434945
1701830064,1388592.8449744463
1701830124,1083939.0063944908
1701830184,1683381.5777659863
1701830244,10829.178070976479
1701830304,2121570.8466039556
1701830364,0
1701830424,1142171.127687582
1701830484,6715.461433013474
1701830544,2071443.7167788397
1701830604,1650495.6342644969
1701830664,1051872.2785578887
1701830724,1414147.1163124426
1701830784,1264666.491274226
1701830844,7471.1967641651345
1701830904,2189055.71014604
1701830964,1847197.5180972079
1701831024,1057961.5042937517
1701831084,1266731.1365701244
1701831144,6966.446813172649
1701831204,1108706.0648965263
1701831264,1322352.2476050109
1701831324,1253104.315994827
1701831384,1114542.611476145
1701831444,1329642.2700224593
1701831504,2413465.095118183
1701831564,6183.34858188472
1701831624,1191839.2868379941
1701831684,2666412.306541357
1701831744,0
1701831804,5025.766871165644
1701831864,7098.628423601209
1701831924,2055918.7123460118
1701831984,2261464.75626478
1701832044,1389450.5771045561
1701832104,11107.517950115853
1701832164,3035.147105879183
1701832224,1277308.144715737
1701832284,6798.692878261321
1701832344,338.0036271472825
1701832404,2494704.4987539896
1701832464,1336982.6727464048
1701832524,1068815.221258825
1701832584,1286335.6624442139
1701832644,1672542.3371142177
1701832704,1234148.9232898038
1701832764,1209187.7966101693
1701832824,1269382.9102609938
1701832884,10306.78498002663
1701832944,1334151.4294396783
1701833004,1253731.8635353579
1701833064,1205255.3955315286
1701833124,1231773.8540189886
1701833184,116.05043207253152
1701833244,5520.102913850489
1701833304,1511850.207897455
1701833364,2288958.1629569945
1701833424,2523910.7447539275
1701833484,1525816.8146568642
1701833544,1485080.0172752906
1701833604,4737.827579974697
1701833664,5875.8237324606625
1701833724,1870727.2786863751
1701833784,2010506.7657203504
1701833844,1753100.632228219
1701833904,2355406.6815045937
1701833964,1176640.5989674393
1701834024,1246203.270363155
1701834084,1487778.0611581001
1701834144,1175096.1180128863
1701834204,0
1701834264,1673124.3128839764
1701834324,2380945.098613348
1701834384,2343269.210278267
1701834444,1709830.7517492971
1701834504,2008398.883015157
1701834564,2329527.368569278
1701834624,3740691.297457452
1701834684,0
1701834744,5351.302004922414
1701834804,8865.19169987632
