timestamp,adservice_cpu,adservice_ram,cartservice_cpu,cartservice_ram,checkoutservice_cpu,checkoutservice_ram,currencyservice_cpu,currencyservice_ram,emailservice_cpu,emailservice_ram,frontend_cpu,frontend_ram,paymentservice_cpu,paymentservice_ram,productcatalogservice_cpu,productcatalogservice_ram,recommendationservice_cpu,recommendationservice_ram,redis_cpu,redis_ram,shippingservice_cpu,shippingservice_ram
1701826344,0.0052927050473188,3007394.3217665614,0.0109674688299667,2516875.700985463,0.0071422936728143,1910397.0404221755,0.0550064514653071,18179.039601015764,0.0045316303206276,126.52128251065668,0.0356939686528607,2041434.3640267807,0.0050736102695303,1826327.5208150996,0.0222008342615035,2845256.983118216,0.0121552230648357,2385718.749288333,0.0040309484683773,1202584.081237096,0.0046365017056872,2201.2243562783306
1701826404,0.005516740399466,0.0,0.0096811066320162,1891557.592747959,0.0040516044842519,2088452.221365443,0.0513632800592265,1902892.8275922136,0.0046095799277704,311.4236837103212,0.0356509796638497,2731072.374408023,0.0041538729937194,19561.75854849965,0.0176545649181829,1988179.232298517,0.0097321723968475,2172854.0364502952,0.002771275,6553.6,0.002595817801998,340.2172570390555
1701826464,0.0054800290335962,3163824.471173787,0.0090686029738125,2564999.556147359,0.0030205131587626,90.05562517863818,0.0467884972701023,21075.379470028303,0.0043110591536123,2360586.95347206,0.033604608771358,11143.758842093806,0.0023925338531871,5454.976282363868,0.0191430132273287,7331.799056187088,0.011535791640562,1879474.8769354692,0.0040069002561771,2352974.4649202544,0.0047450224103141,2365690.326958447
1701826524,0.0050693691445681,92.91563641312976,0.0097536188387394,2141286.4827426984,0.0036272578762014,169.4543410577586,0.0410510251815116,1776504.8722935305,0.0045032544659824,0.0,0.0348938579888884,2243684.7182367668,0.0032982805198597,1482242.9906542057,0.0178634467433912,1369368.9705049996,0.0078171749999999,2612326.4000000004,0.0048796087283672,1660140.0706141111,0.003996356109446,8390.004096681689
1701826584,0.0061449547623676,176.89101941223467,0.010187408617872,3975959.404833577,0.0040483233128636,658.4573835321352,0.0615940320962891,5038070.519250059,0.0044484152862918,1881203.376250722,0.0336007276744185,1573674.1506976744,0.0028888951220253,1820695.5296725736,0.0221662260879445,8266.28009436912,0.0121822953640959,2253703.1730665807,0.0039295572167913,1812985.751709156,0.0035892519226412,3386482.766477132
1701826644,0.0050056055915189,0.0,0.0099920992807364,2442.3657436738345,0.0033473088027069,602.5633953035067,0.0547602902797506,3920934.023167437,0.004407765507006,4412644.812082588,0.0349582230367203,2500469.965383832,0.0029859868886018,9283.454780298784,0.0212046719514249,1378488.1092933042,0.0114350622444016,3765335.831516746,0.0016835,8601.6,0.0041174856892041,1210020.080835421
1701826704,0.0055938745303426,4343284.982352272,0.009517679209586,3892965.1461004834,0.00474355104281,674.4237102085622,0.0544704460673547,2268908.1069721007,0.004410525175961,2195828.565240931,0.0358576588441889,1504286.0791826309,0.0028840808979717,1914893.2520233884,0.0195259785920776,1694639.060343256,0.0108020923568998,4642697.407876324,0.0039637731986124,2161870.52378154,0.0035184885028382,3665114.871189774
1701826764,0.0056677520118594,4039074.9682338,0.0078203570268663,2284903.2133958237,0.0042284153710513,1509168.5267617144,0.0648152131211955,4197474.759379297,0.0048415320697198,302.0871745703961,0.0337556552142659,2181431.4277904327,0.0036019048289703,1436336.5315212223,0.0224134729313428,2797287.662379629,0.0096520630853136,2191235.491628754,0.0040705952574747,1539917.3042487386,0.0042143887623386,8630.523917995444
1701826824,0.0035410999999999,409.6000000000001,0.010176216747692,3368398.97307041,0.0048086000724725,1697472.6416233843,0.0558279429250899,3404728.9734443123,0.0044149324803256,0.0,0.0335331898571227,4572116.081081614,0.0035200206331807,10035.979108904508,0.020807931979948,1810171.767247348,0.0111466119302109,2616071.491151218,0.0025962265237585,6056.47425006331,0.0045664869429648,4279667.422285739
1701826884,0.0032102967598344,0.0,0.0095471066374662,1948291.1051212936,0.0043642489203391,3655795.618918778,0.0460959123524399,1784705.2528738491,0.0030593749999999,204.80000000000004,0.0373474695007352,1297400.2665482007,0.0037873993686608,1521128.789435344,0.0189350900452983,1798646.7793613963,0.011260178439241,2046324.385397592,0.0040787227370914,993460.525398927,0.00418003959026,1273677.8582822438
1701826944,0.0075685834001959,1095.480074886333,0.0095370079099133,2110043.6298981057,0.0040554066306588,4694129.1650997,0.0499468753049859,2825718.9889066005,0.0044775279923617,1753021.1613575213,0.0363863583352773,2452604.711605745,0.0036136991159408,2054796.058464422,0.0166794795226173,1268120.5835594833,0.0113513897481725,563.1401663573246,0.0039593020620892,2584573.21549966,0.0044062592526796,1969655.2377568544
1701827004,0.0051253271500067,94.0355388218008,0.0092676755734216,3976075.839979364,0.0045731193621961,6143.957918096452,0.0514345575499923,1716582.5854196188,0.0042679478887554,126.15109797037174,0.0349549270181116,1466757.7870390487,0.0039304292237442,13017.424657534246,0.0196201686952808,3459471.2790945973,0.010842909144572,2570552.8063357766,0.003970978478935,6163.04942549699,0.004063174934031,3088.098986628823
1701827064,0.0103344035879009,2922.5084728486613,0.0071088207074256,2370085.2582811066,0.0041087684069612,3139261.401160196,0.0496193009322709,15406.3566266355,0.0045974324289834,2577236.1093387106,0.0353471312036612,1460710.890275631,0.0035079573255314,10433.957981285785,0.0202284241833752,6301.215322291165,0.00903460960686,208.00796461997328,0.0039391399530883,1775723.283815481,0.0033620533683382,1374199.650769157
1701827124,0.0055117920274171,92.35209235209234,0.0096542173204662,5795522.580106111,0.0035483371081177,1675605.2926451308,0.0518517935916286,22480.867216085902,0.0043792161060374,2299726.43421622,0.0318702957877904,4881156.395814649,0.0030514071904994,1653775.8256059864,0.0191340006457861,1394958.9064686254,0.0107626620412635,1908225.963118496,0.0039622564699039,1105765.1642919453,0.0038983506414172,1634897.0067196093
1701827184,0.0053547308178281,3789228.7491019,0.0104164952853981,5380937.022234295,0.0051501502696894,1398540.6922357343,0.0505684765663866,2988480.9446416134,0.0044981772613352,279.9726589200273,0.0398490160290574,2674535.44644632,0.0043074461275869,1736889.268188607,0.0220551802972045,1361133.617375039,0.0117239250894299,2443464.964578803,0.0039212978076893,6685.919489716482,0.0045902921981608,987.2441412043904
1701827244,0.0054823762797122,72.54950582734068,0.0097659076399233,2188291.2203542124,0.0021959,1756876.8,0.0540090133720764,2300315.0106277075,0.0038360032847686,4324081.231369679,0.0375320633293475,2109000.284754257,0.0036799424387353,11095.103060058407,0.0176725026490705,3144797.6110201334,0.0111792753895249,2180124.8983167512,0.0039687579838679,4709.076973612176,0.0042043033214958,1986332.0302008416
1701827304,0.0033351298331105,6672622.97515408,0.0085954984653859,4212310.196657952,0.0037198016970158,3345938.79302126,0.054442437775005,3737338.849850047,0.0034673233058159,2866377.208525721,0.0353962679193925,1414048.8786980591,0.0036758708581138,4076245.689439752,0.0180123481259783,2576713.852496383,0.0107064481869218,6342927.264451525,0.0027481010794428,0.0,0.0035727380952381,4307.301587301588
1701827364,0.0053956340446407,3411826.3428991903,0.0105156176770601,2597.1935048107407,0.0030033724911918,1985.7515713111736,0.0514026221139367,3971299.872374986,0.0045946273559084,80.08133260342535,0.0392052213323408,5721.735891227417,0.0032642139147263,10596.520330983272,0.0215820971004725,10357.38368172623,0.0117094094456512,2102293.668034436,0.0033883251825579,5442.418683651805,0.0040221788787903,2678888.763773828
1701827424,0.005405188968335,83.67722165474974,0.0102599609861375,1919649.3732879555,0.0038949381197632,1351138.44261665,0.0365575494344278,3547101.8666666667,0.0044015419698121,11831.208600282333,0.039893547664161,3032340.1585070184,0.003694055788254,12593.529988414582,0.0202183645886129,2736894.745734077,0.0111610704061332,2542385.9478868456,0.0038829552985441,2444710.520127413,0.0040830735149327,924.1877256317692
1701827484,0.0051568505687019,1338.737089815662,0.0091072729517813,5708909.057232821,0.0042728775387921,1451994.2974028387,0.0553157524047152,3464463.959431722,0.00449451212938,0.0,0.0390160037960489,3197714.088516953,0.0037212728464879,1670745.6765838866,0.0192923869266136,2321874.469829276,0.0112818953603158,80.86870681145113,0.0040271409597503,1646962.4068834092,0.0043452726904101,4059.9220562726687
1701827544,0.0050429585798815,242.36686390532543,0.0098602796568043,1998294.9147414148,0.0044343867519957,1981.7466077280023,0.0357657578383515,12352.34418729097,0.0045294954963364,2357106.8278340413,0.0379940918504076,3034785.560563609,0.0040078029205216,1814640.77583324,0.0201230671707676,1470520.6583505014,0.011123286743288,2366203.7166662905,0.0040566618258792,1410366.111206833,0.0042387999189135,1687015.6091627814
1701827604,0.0051292435973793,3798171.927734763,0.0097750146284376,1934754.827384436,0.0030486131308324,1540461.8640405426,0.0573360999491145,3057427.643931285,0.004433836589698,0.0,0.0306115822659358,9305.260016147222,0.0031096356000097,9148.406205239007,0.018322274666425,1470053.916674231,0.0108817880471871,99.834259530077,0.0040740999720301,1144742.5580373197,0.0029917216777707,3194.726418643002
1701827664,0.0032065434342663,3357704.258064516,0.0108923390949359,4025290.367410753,0.004820500842862,3493.957795966449,0.0547164774246864,28781.249240195484,0.0047077119110364,118.61805334337262,0.0332751776987736,5515.463293747376,0.0043267075696286,1577689.743937136,0.0141150820991675,3758.573746041476,0.0112101360841834,4813736.074972944,0.0039744605070186,2390491.8499895246,0.0045217084006463,1571.5670436187402
1701827724,0.0075724951232488,1307.4658627416206,0.0098366017585049,2130398.93200755,0.0032972715142375,1393167.5417029036,0.05204713917067,1996608.649225841,0.0045585835509138,2060365.5352480416,0.0367039282889532,3253690.482467704,0.0032405570392978,9376.57382678367,0.0200509740066324,1291778.4705812267,0.0113302735280482,0.0,0.0040184983430932,1300534.386490535,0.004351388444119,1522859.7831556797
1701827784,0.0052465582670837,4241681.94786848,0.0100167734217282,2313066.5204496174,0.0049125119566991,1647267.9933742387,0.0584814679402216,2060916.41149856,0.0042842845550445,123.1028160971358,0.0422849991535881,3566058.7652051947,0.0044148510352885,1765518.7693372855,0.0230556113328597,3180350.3685383354,0.0121527334096797,3150569.827014646,0.0040961242299794,1829979.4661190968,0.0039726358787367,720.4289296046287
1701827844,0.0054995517339745,3119947.186111904,0.010737416006116,3721883.39435883,0.0058334932714409,5758.8430895579,0.0602295189056251,1642161.6968951735,0.0048124249078178,0.0,0.0403552670972155,1595672.3835593003,0.0050863596575502,1739437.9897094304,0.0224394545939778,3149935.997282675,0.0124267650855646,3460944.4242163454,0.0040603277999579,1198503.8873712963,0.0051802711521153,10253.825382538254
1701827904,0.0058468713450295,4478892.163742689,0.0094164738945876,5279408.719148293,0.0046997151252774,1929.431820730804,0.058637308496997,1940050.4825538232,0.0041250346493825,2765932.4351560613,0.0440767827397466,1988489.3577642047,0.0041147270937544,27976.45593523373,0.0208553659178659,1423410.3194103192,0.0109352470416561,2383784.4000091203,0.0041320275824891,1281121.268614811,0.0046886784312034,1445361.177028951
1701827964,0.0054274435496604,16007.579346281384,0.0096860092483062,1995362.9422518548,0.0037727282452875,3023469.71350322,0.0509165223634757,3618707.099717025,0.0044899371069182,1815488.5175202156,0.0275226493896963,18850.38439312454,0.0027123524599742,9286.2451793853,0.0191709984120281,1312393.0129248828,0.0109083863825077,1808509.2720730691,0.0038899959766171,1349887.581946844,0.0039947458865822,404.5272285539337
1701828024,0.0051612869724161,1361.2495845795945,0.0095944901378419,1768351.534536593,0.0019873106331992,3634.9920474391774,0.0579269686753432,1925226.997700328,0.0039372241664998,89.06477743834333,0.0372321465369198,1738279.5649685173,0.0034067642752561,2379038.360175696,0.019407530795073,1824164.83762598,0.0072379239123981,10893.63641759155,0.0040345926721245,1904659.24037042,0.0039201620344865,1333.354626217818
1701828084,0.0059232515792551,6921754.73776499,0.0102116406333013,4915004.144086707,0.0034032625855113,1235194.3869496582,0.0579543951813782,1949592.8626420908,0.0041722133948588,2199071.371046732,0.0397201091289171,2622885.4677839386,0.0028865501248661,10152.130236400848,0.0209822534592581,2856044.629914342,0.011705648663131,1946392.8010495391,0.0039879147581877,5637.141689783455,0.0032893404320555,1932.7411289198608
1701828144,0.0052506723442401,4300363.962348723,0.0104542253521123,2439.10521955261,0.0030472675346353,1382033.7529158834,0.0581085262930106,1884727.2884657,0.0045185225031378,0.0,0.0226554749999991,1852825.6,0.0028612424506673,1973356.742769902,0.0200320510528761,1166666.618998248,0.0111983117289146,2514576.1766191283,0.0041093478038291,5619.576123681785,0.0035434695242674,1978800.1908397127
1701828204,0.0052354592409612,5745713.900741073,0.0094355434636568,1554091.6297191994,0.0039008,1843.2,0.0510392450301544,21408.62184498548,0.0047163167907084,0.0,0.0367139401270034,2833417.5990323555,0.0039209551580109,1608428.087319726,0.0182938440996361,2986898.475988766,0.0107213002087259,2661159.2933869567,0.0039900412371134,1181590.4329896907,0.0039191200570689,6159.754757360171
1701828264,0.0061189488243429,265.5601659751037,0.0059856750000001,2312396.8,0.0045176661914097,1568849.7594011764,0.0578605290963116,1776531.0898905525,0.0047296457994629,74.82235171620117,0.0394936367662067,1426056.8744103657,0.0046360021566248,14446.511209956418,0.0201607907673479,1376308.5427347722,0.0111653930948864,175.34621888310963,0.0039936641390268,5272.723615664662,0.0042433226709316,1333861.3354658138
1701828324,0.0094083186178587,2541.306734119219,0.0096618259779134,3739602.766878362,0.0045334572957761,1768617.3329647966,0.0418908877859608,16412.18104109589,0.0045384285268414,0.0,0.0369763770811189,1649173.2199787465,0.0036614938276412,7257.603489232446,0.0193451843698406,2872835.663181068,0.0115794500197069,3169702.6953278966,0.0039342344624312,1313583.5309830292,0.0032681812227638,1590374.11853587
1701828384,0.0053298438608942,121.12609415661224,0.0114784570268441,3478858.8615685394,0.0068682626945506,12780.505924742767,0.0578783185840708,1615949.7573508418,0.005055471283607,0.0,0.0444182376678905,4486036.499427815,0.0052250247419764,12624.459211084404,0.0253982052395422,1893088.319583152,0.0114261048153431,2126320.7592962435,0.0043835373302906,1320580.688288039,0.004380416432429,2896125.1499765185
1701828444,0.0054619711676825,4019697.6531226295,0.0100446008628238,3001616.4001427228,0.0034368059070473,2126354.1251079286,0.0540567851299755,2082530.4490092709,0.0044338961008801,2346346.6245558625,0.0360917621643522,2495787.210342441,0.003524357499041,1841947.6973758435,0.0204246616005697,1290760.3894561862,0.009087798653266,2141354.102869588,0.0040110205265362,1829492.991331808,0.0038189269900112,1383217.217588302
1701828504,0.0052812629185615,2646568.003307152,0.009525848765432,5490142.450142451,0.0038012814034804,1655.71881884512,0.0525923202096405,3621989.64475158,0.004640218452146,85.05513217185457,0.0265992140496693,2205339.6283882926,0.0035748420364587,11105.914251821729,0.0184833567858699,1585711.8734533456,0.0111875543752004,2393662.713494208,0.0041824615090371,1104200.4398967198,0.0042952453070821,10774.22183252959
1701828564,0.0050777149393148,3254606.934824511,0.0086554305523064,1968512.1116097064,0.0030233959950961,278.981065249966,0.0484890014619378,17685.785197021727,0.0042135047512578,2259142.045835662,0.0331397370130589,1698370.5562151382,0.0027901824212272,3605929.110005528,0.0171936361100777,1532477.5009297137,0.0075729499999997,102.4,0.0037506721441937,2554.879229131267,0.0038861450581903,79.58188424099943
1701828624,0.0055399463093204,3408804.73897899,0.0113709904717834,0.0,0.0052712253986495,2904783.3028916204,0.0526936582653071,3408004.766728237,0.0047720896570807,4301676.238319249,0.03970494227925,1445295.3266360615,0.0042459778006636,1867502.277148415,0.0222667410714288,3592468.384074941,0.0118617170267147,1830443.471867232,0.0039715083623583,16579.87385860868,0.0036821875140559,1291857.5775423
1701828684,0.005751327072274,8920.103443582415,0.0097120053621963,2302004.468497096,0.0028949415991029,94.66303260307056,0.0516321765209941,2053362.27744454,0.0045861699791369,2773806.522455254,0.0260789441866434,1922507.371883052,0.0030299382951168,10400.954775145376,0.018723557167198,1435720.5644632794,0.0109103281415392,6323807.772569181,0.0032702159138377,1137459.3150342195,0.0037447493379599,1028.581864669893
1701828744,0.005323576823459,4599.663110612016,0.0099051832877297,5445118.161883139,0.0046729780960403,2846.8407750631845,0.0547979977103861,21055.107858762265,0.002886088643125,2200221.5677184383,0.0387817437785133,1447189.7088481197,0.0046462505822077,12956.99425555038,0.0185671951400202,1378887.538894651,0.0111938111659987,1954733.8242147448,0.0042219618182706,4172296.274595967,0.0043224090085545,3041164.690502947
1701828804,0.0055161410124554,4389474.117243744,0.0112250751564735,7872.652900300625,0.0053325673841386,3173209.2603869773,0.0557472152533867,1739351.0888108378,0.0048948875567942,1929378.488793861,0.0406781754754842,1772597.5341680206,0.0054496752061893,22919.98150986546,0.0178999975556505,1604991.6420422583,0.0121172145733822,2448699.822047392,0.0041870064044634,5149.974460728458,0.0039499266884262,1479062.8653263485
1701828864,0.0053008907032847,4751937.650770087,0.0115117339447176,2390239.0066719903,0.0055390350877191,17725.380116959066,0.0592817397724579,2933471.1548142424,0.0050119018486796,2248239.371760361,0.0452188979359968,2016587.7674682825,0.0047756845307746,1909581.4650128717,0.0232647994442209,2401751.581410655,0.012358340707487,2257030.1081302743,0.0043080273231559,2613868.793838537,0.0050384717291081,3507570.3460335974
1701828924,0.005469444524934,4457045.231955029,0.0100462265644435,6762.285998597825,0.0033094503546099,1258358.0141843972,0.0495630382179214,1560814.7462814031,0.0044547374773687,2178129.838779205,0.0355023902492426,1345328.905594278,0.0034120039438009,1676125.8729767485,0.0157591755331186,1446616.0355518593,0.0091531198010225,2337396.377818404,0.0041025164006656,1864649.890662228,0.0038929371133628,1256050.7040115374
1701828984,0.0066849068765478,2611257.3192658685,0.0093957286432162,3754141.0277192416,0.0041503150315031,2966562.702781907,0.0515713218075845,2215648.049424543,0.0046878211188293,2076873.5254223356,0.0249490060993695,13260.13555802744,0.0033925661571611,10756.447377280992,0.0198536896689271,15466.87940433453,0.0115937764511959,2329284.091415334,0.0041082095217439,1244924.5851859886,0.0043019399449389,1421104.0399513412
1701829044,0.0055010160685479,3223734.690884713,0.0105913195966681,2039560.192897852,0.0021317815079072,1867867.015438167,0.0417100105358467,15948.047629717648,0.0043274059147104,2751933.7726703337,0.0271517402344591,1663070.8197230487,0.0032457870204374,1463119.3976335605,0.0205822726452723,1308956.443304135,0.0099854006695519,2043673.485860748,0.0040454851428021,1099172.7666121742,0.0039746452263896,1425892.3549238923
1701829104,0.0042204867651096,3548920.6564537003,0.0080594305233741,2011212.3265040652,0.0040161059931684,254.3836041817617,0.050903555658841,3434037.0284297774,0.0045167421018263,2275770.767186832,0.0346282566102156,1440818.7937690353,0.0033995441442649,1821786.865097987,0.0175459766878766,2444053.531542692,0.0107603728514305,2715777.535441657,0.0041652335579827,0.0,0.0040833354940752,0.0
1701829164,0.0046215907736204,3315030.673356404,0.0111257012375608,5235323.767372368,0.0034391832387817,4278.2886517705365,0.05464697397799,3393680.583272411,0.0045065025498187,2070188.3793802613,0.039179834222777,3383025.3207675708,0.0024528403057591,8350.896245093612,0.0201370062221372,3093262.6409516768,0.0120739548824739,516.9269600883421,0.0030929743337558,1267418.289393544,0.0042492580316718,1438981.6511774007
1701829224,0.0053020393602476,0.0,0.0104953499844695,5083497.396356726,0.003625084507423,1550.71797506693,0.0524038504517739,2753072.762683184,0.003379021376332,2446997.19577366,0.039228838356393,1580494.754002425,0.0032560810515742,8943.621992226734,0.0211055973408905,1389915.3261031683,0.0114542924663738,180.93071537425183,0.0042087073871971,3277041.5429521403,0.0039328547870792,1289232.786885246
1701829284,0.0052584034538966,3389544.208995991,0.0067267405712939,7461.714180681924,0.0033437215019229,1403092.3436818523,0.0471546739479613,3463935.7532926444,0.0043142730048323,248.45825666740805,0.0343785364664787,3026349.777606271,0.0028205404509283,2249902.740937224,0.0172174025503742,3367193.6059594937,0.010415835226711,101.15578385853996,0.0038774653618005,1223703.7925348522,0.0035651652092978,2608.46988512504
1701829344,0.0051885482594939,2268.354430379746,0.0094859773964,3233379.6567601506,0.0035592629731762,1774043.419403359,0.0475740075770025,2852694.3172459234,0.004562833347009,4147086.567654057,0.0352041727769628,2483346.7537661646,0.0031387047907594,10082.938837341411,0.0190872099801802,6805.176635187129,0.0093511934641133,2080042.1667404815,0.0034602675218792,1690814.739755189,0.0038720667477837,1448248.9136102905
1701829404,0.0055882261908449,126.77582097867467,0.0099359431531271,2416404.383247872,0.0042617693542201,7023.015743674866,0.058587517259319,1733052.328257259,0.004563023057216,0.0,0.0397139553249096,2797747.292418773,0.00290972077222,1815864.987823356,0.0169447028833657,1303857.3052630336,0.0116750504371218,2344572.069042816,0.0028018060688488,5367.442308912147,0.0040547031590898,2357177.9981198013
1701829464,0.0051278896802756,2693082.547293632,0.010152694397646,2204237.572076027,0.0029198329066533,7562.055051776252,0.0566062529085762,1851838.3889664512,0.0050147300420461,0.0,0.0382769705515711,1522617.4565221835,0.0040017907129919,1678901.3667050882,0.015696960370973,1382329.621932831,0.0110752646969846,4218669.355651911,0.0041866235167206,1155993.8938755572,0.0043588628340896,2787641.6204404105
1701829524,0.0043887252112336,83.7525029245602,0.0078083518770758,5995502.129144851,0.0040791388105821,4603.926790186084,0.0516316423473777,2005362.4255647983,0.0047076944329327,113.16480176820002,0.0405822835371469,21017.39076998709,0.0047996526310849,1914658.4049194944,0.0146573103818426,1398585.1105137477,0.0118209281337573,2484098.608274355,0.0040918949296479,1187945.7164266089,0.0034547411900219,1973792.6540297328
1701829584,0.0052455093742477,436.5418247871665,0.0085111699272613,1714241.4629180627,0.0041074652479835,1225215.0334649049,0.0550390524837706,1805060.746046928,0.003682030141643,82.20824317640182,0.0310892654038218,4659176.718535638,0.0038980605151693,1664780.8199744644,0.0183323559881934,1276622.295197326,0.0106044177102851,2062823.3113105216,0.004252766775396,7634.669151910532,0.0040243591022445,2645137.556109725
1701829644,0.0051809638140971,2649088.5268393075,0.0038724999999999,3862084.2666666666,0.0034151168197139,2078828.315703824,0.0476418342253725,2148824.919234293,0.0032238700447481,2228993.2263049297,0.0342594440484673,2783703.4925160366,0.0027832797753092,14095.189899041015,0.0167329235160133,3561954.169982711,0.0104895629933166,450.59266796842775,0.0038538950988821,0.0,0.0035685634917294,2808274.422324172
1701829704,0.0049103692694637,1592.1344460958044,0.010344270880361,0.0,0.0041838880796038,5137.118982930529,0.0549177415572251,2628442.77673546,0.0031422660876376,2154329.838008468,0.0351711361575339,1910299.2615623784,0.0041625020238544,1488463.1298684943,0.0160490419276268,1918748.1591253437,0.0112745576902202,3784713.4845689065,0.0042166399592105,1043989.2198994828,0.0044119212143253,1270831.766935283
1701829764,0.0052344922461228,307.35367683841923,0.0096542026274391,3941100.463415671,0.0040806472420337,1314153.1486703155,0.0533528836054611,22194.97756134823,0.0047328279297386,4416900.463165253,0.0384323721307593,19523.88357391569,0.0039192339365274,1722674.2118710277,0.0187358273617639,1336206.1474652486,0.0109860090111456,2756352.330514057,0.0039676430601903,1423753.6027685085,0.0049216766467066,1762233.825681969
1701829824,0.0051404553488762,3243255.618213955,0.0094568342767816,2196284.8819307927,0.0033884642750579,4814686.520636232,0.0419142490197059,4103073.4551206008,0.0047763411100781,177.12815412225126,0.0341326060559331,1441017.0576103926,0.0032317896715256,1783434.403479249,0.0192540708548791,1798337.330839476,0.0105198306442385,2394137.544341458,0.0030646059246663,6426.841614660028,0.00399032461393,2095892.0895052
1701829884,0.005491379580087,768.9852623674083,0.0102404117142505,3786495.445819548,0.0038869565217392,1584012.5181625127,0.0539614278672374,1780726.9142293788,0.0046064064801177,4135461.953853706,0.038722576755981,1557360.3841436796,0.0031603800495907,9616.922300484935,0.0205130776472513,2659189.390528427,0.0114524279077924,2292309.580156017,0.004012368045152,994139.4279343624,0.0025286027683422,0.0
