timestamp,value
1701825744,0.021771733982816066
1701825804,0.011460824999999631
1701825864,0.017683268034109405
1701825924,0.01939021928435715
1701825984,0.018888293845506984
1701826044,0.020077547687631838
1701826104,0.01580958503396128
1701826164,0.01836707809694768
1701826224,0.019343325488253422
1701826284,0.020672005665876934
1701826344,0.02220083426150353
1701826404,0.01765456491818299
1701826464,0.019143013227328774
1701826524,0.01786344674339122
1701826584,0.022166226087944507
1701826644,0.02120467195142493
1701826704,0.019525978592077643
1701826764,0.022413472931342895
1701826824,0.020807931979948055
1701826884,0.018935090045298354
1701826944,0.016679479522617374
1701827004,0.01962016869528083
1701827064,0.02022842418337527
1701827124,0.019134000645786183
1701827184,0.022055180297204505
1701827244,0.01767250264907052
1701827304,0.018012348125978364
1701827364,0.021582097100472576
1701827424,0.020218364588612956
1701827484,0.019292386926613614
1701827544,0.0201230671707676
1701827604,0.01832227466642509
1701827664,0.014115082099167535
1701827724,0.020050974006632465
1701827784,0.02305561133285971
1701827844,0.022439454593977826
1701827904,0.02085536591786591
1701827964,0.01917099841202812
1701828024,0.019407530795073083
1701828084,0.020982253459258155
1701828144,0.020032051052876157
1701828204,0.018293844099636154
1701828264,0.020160790767347905
1701828324,0.01934518436984067
1701828384,0.025398205239542206
1701828444,0.020424661600569702
1701828504,0.01848335678586998
1701828564,0.017193636110077768
1701828624,0.022266741071428814
1701828684,0.018723557167198028
1701828744,0.018567195140020285
1701828804,0.017899997555650502
1701828864,0.023264799444220947
1701828924,0.01575917553311866
1701828984,0.01985368966892716
1701829044,0.020582272645272345
1701829104,0.017545976687876632
1701829164,0.020137006222137297
1701829224,0.021105597340890542
1701829284,0.017217402550374267
1701829344,0.019087209980180295
1701829404,0.01694470288336572
1701829464,0.015696960370973005
1701829524,0.014657310381842674
1701829584,0.018332355988193435
1701829644,0.016732923516013354
1701829704,0.016049041927626854
1701829764,0.018735827361763928
1701829824,0.01925407085487914
1701829884,0.020513077647251327
1701829944,0.020624490338592653
1701830004,0.02190734815762854
1701830064,0.020229901454716356
1701830124,0.021982550013976167
1701830184,0.01721318987846237
1701830244,0.017646790197249868
1701830304,0.020066228513650183
1701830364,0.025365900051875917
1701830424,0.020007114945070858
1701830484,0.020528950163663254
1701830544,0.020520932372335973
1701830604,0.023067777313953573
1701830664,0.022585327739007403
1701830724,0.019139282540572657
1701830784,0.015790507139321237
1701830844,0.02209951701427052
1701830904,0.01967206583844386
1701830964,0.013644306930744294
1701831024,0.020720821509502347
1701831084,0.015281416701353644
1701831144,0.020625284046167893
1701831204,0.018956282420096362
1701831264,0.021424132318988588
1701831324,0.021017986496459317
1701831384,0.019267438137492637
1701831444,0.02031509838450396
1701831504,0.018781227748409415
1701831564,0.018720540156118255
1701831624,0.021592829369528325
1701831684,0.017987558023697017
1701831744,0.021220597247757395
1701831804,0.018646848919740656
1701831864,0.01607529687445545
1701831924,0.018395777431096664
1701831984,0.019451503498371336
1701832044,0.020136098659916356
1701832104,0.0192606482056375
1701832164,0.01980510095642935
1701832224,0.014537875381485682
1701832284,0.021484390051667832
1701832344,0.019750955748830536
1701832404,0.021587114230815156
1701832464,0.019344786528321053
1701832524,0.017101781381233982
1701832584,0.016545305896558945
1701832644,0.02115263524957704
1701832704,0.021865283091975413
1701832764,0.02650161255643941
1701832824,0.019991585292344006
1701832884,0.0203423724954464
1701832944,0.017035021258588898
1701833004,0.016364542665923427
1701833064,0.016103432833205696
1701833124,0.017064024000229848
1701833184,0.019128299424639828
1701833244,0.020061711274442295
1701833304,0.02152732260335494
1701833364,0.019556200503959814
1701833424,0.020996411427505392
1701833484,0.020295839680122205
1701833544,0.02070150758173458
1701833604,0.017166194722254988
1701833664,0.020820323782017144
1701833724,0.02326564724818927
1701833784,0.019863006691085015
1701833844,0.015026512479886001
1701833904,0.021755636052738034
1701833964,0.01890151287677504
1701834024,0.01795686684145056
1701834084,0.022189759129279233
1701834144,0.02101611721611689
1701834204,0.02168328547117681
1701834264,0.018194950855259056
1701834324,0.01987121690259412
1701834384,0.0204336676131208
1701834444,0.020139503828740163
1701834504,0.021071964610158922
1701834564,0.019314769391611506
1701834624,0.019964708687704134
1701834684,0.019767950848755628
1701834744,0.01993785607196387
1701834804,0.021248248248247475
1701834864,0.01989796455057028
1701834924,0.012572099999999866
1701834984,0.01658026259301627
1701835044,0.02130834730578368
1701835104,0.01895467570730913
1701835164,0.015369515513176193
1701835224,0.016676520785078648
1701835284,0.018089220474560342
1701835344,0.021556531687100706
1701835404,0.020159405039531217
1701835464,0.019760661657070723
1701835524,0.018995386172237953
1701835584,0.019278074735787867
1701835644,0.022999137251034717
1701835704,0.017389436356848996
1701835764,0.01685957977946945
1701835824,0.018629317459481418
1701835884,0.0129281000000006
1701835944,0.0214221506644284
1701836004,0.016907580181980568
1701836064,0.020470971106706575
1701836124,0.020337136027814486
1701836184,0.024106057256550236
1701836244,0.019163455298198163
1701836304,0.021069102059541805
1701836364,0.019553996520784416
1701836424,0.02020974864485889
1701836484,0.02137189774577764
1701836544,0.00874683333333337
1701836604,0.019147436258759632
1701836664,0.019726785289602616
1701836724,0.01692342500000024
1701836784,0.023349536660705134
1701836844,0.0252604344588975
1701836904,0.022726810176124785
1701836964,0.020882865405686263
1701837024,0.021082174629324588
1701837084,0.015866508630612976
1701837144,0.02207422863197069
1701837204,0.01542216035409999
1701837264,0.02136868663594412
1701837324,0.01946247807945818
1701837384,0.020246512020601105
1701837444,0.0175379697906769
1701837504,0.018623072395525814
1701837564,0.01889996021395938
1701837624,0.019392886031317814
1701837684,0.019900898989631606
1701837744,0.017692814740666755
1701837804,0.017063859309111463
1701837864,0.019395683119652958
1701837924,0.016907479126848007
1701837984,0.019013246593214947
1701838044,0.01926314655688295
1701838104,0.021218015180349183
1701838164,0.02098572777433724
1701838224,0.022453768133034582
1701838284,0.014020815261983162
1701838344,0.02042396657480695
1701838404,0.018993376159885094
1701838464,0.020280652146679123
1701838524,0.021238228725101584
1701838584,0.01785915287963696
1701838644,0.02119522030811539
1701838704,0.017724462039150617
1701838764,0.01862088950217609
1701838824,0.02306403047819215
1701838884,0.021510737945594487
1701838944,0.020861435057419896
1701839004,0.01929726835827645
1701839064,0.02012270975593232
1701839124,0.01564936430519328
1701839184,0.020216994449923274
1701839244,0.022972716908440906
1701839304,0.0191903962390863
1701839364,0.016226143728996504
1701839424,0.020634660925725547
1701839484,0.02019226453699431
1701839544,0.015291118203867575
1701839604,0.018495408489275104
1701839664,0.020908061292471854
1701839724,0.01858520255308054
1701839784,0.01968555076695021
1701839844,0.01924998471353132
1701839904,0.01944466207442998
1701839964,0.015062033306479016
1701840024,0.022383110511468497
1701840084,0.01851900932993988
1701840144,0.022601254693218917
1701840204,0.025155994550408522
1701840264,0.019061628333082413
1701840324,0.01888865473298025
1701840384,0.019816235779366257
1701840444,0.013484005005631187
1701840504,0.020891656446143027
1701840564,0.023114306492132627
1701840624,0.014477111982810044
1701840684,0.02121906534167212
1701840744,0.02137343141497227
1701840804,0.021934911857101155
1701840864,0.018154285223811246
1701840924,0.02174957144740859
1701840984,0.0184206471494613
1701841044,0.019462379751356503
1701841104,0.018326162867307903
1701841164,0.018048046331278784
1701841224,0.016753239290209113
1701841284,0.01877897209115365
1701841344,0.023922781434269277
1701841404,0.021533150970431094
1701841464,0.018261743772242413
1701841524,0.02096664724730561
1701841584,0.015511031186864683
1701841644,0.010311968272589905
1701841704,0.020173320708081532
1701841764,0.0215666158570256
1701841824,0.01957768162608222
1701841884,0.02104367100118277
1701841944,0.018988520806038117
1701842004,0.015167931324981275
1701842064,0.02054794582700048
1701842124,0.018893870208940063
1701842184,0.021234806569896708
1701842244,0.02018704946557341
1701842304,0.02073237413516583
1701842364,0.025166013299649015
1701842424,0.01821581523973242
1701842484,0.016999182840380576
1701842544,0.019276783741992404
1701842604,0.01724266855865125
1701842664,0.019332464117925902
1701842724,0.018400964851826393
1701842784,0.016691311102479994
1701842844,0.022364388050600686
1701842904,0.019765862357446796
1701842964,0.015952114676251884
1701843024,0.017160954849190262
1701843084,0.021608281688932505
1701843144,0.019444531734545422
1701843204,0.016643458749308518
1701843264,0.019349074524010797
1701843324,0.02050097039524344
1701843384,0.019326257234596397
1701843444,0.016161920151655473
1701843504,0.023121897261183574
1701843564,0.019437285426778615
1701843624,0.01949032580769933
1701843684,0.02050271339118951
1701843744,0.020463264545003697
1701843804,0.01916136674005854
1701843864,0.017120226863722835
1701843924,0.013739946791928406
1701843984,0.013124501036223124
1701844044,0.014687392260023567
1701844104,0.018500663433380492
1701844164,0.020694340519031847
1701844224,0.016225032029603563
1701844284,0.021378215238429858
1701844344,0.020119362667510503
1701844404,0.021678432400814754
1701844464,0.01970195888703051
1701844524,0.008230433333331651
1701844584,0.01896462529393689
1701844644,0.02032874146434043
1701844704,0.024522081413210804
1701844764,0.024394771364316215
1701844824,0.01869935788232261
1701844884,0.0146042234646429
1701844944,0.021196547033588014
1701845004,0.02154192930357259
1701845064,0.017636583982537195
1701845124,0.01900667822897396
1701845184,0.019200941513585902
1701845244,0.01622153634675505
1701845304,0.0195836806447166
1701845364,0.01659760580310549
1701845424,0.020812333776594954
1701845484,0.02046554247395355
1701845544,0.017761084676112773
1701845604,0.019702611625948895
1701845664,0.020478036999908765
1701845724,0.017786844953416328
1701845784,0.018900009273425163
1701845844,0.020558939578522173
1701845904,0.023606378606459033
1701845964,0.01857085054729641
1701846024,0.02280758620689487
1701846084,0.020199673217242628
1701846144,0.019880722101961498
1701846204,0.02225149527515311
1701846264,0.020512757940769906
1701846324,0.015419267582015147
1701846384,0.0215845794481993
1701846444,0.021213069402661353
1701846504,0.02004081175212946
1701846564,0.02136341522743809
1701846624,0.013550345690594974
1701846684,0.022548160273819087
1701846744,0.020128361833034077
1701846804,0.020939075253386445
1701846864,0.021417185069983222
1701846924,0.016164058450963546
1701846984,0.020302831977489652
1701847044,0.02163516737762914
1701847104,0.019234064573734666
1701847164,0.0205022390287608
1701847224,0.02309070689275446
1701847284,0.020092216146668743
1701847344,0.023577147505037928
1701847404,0.01710735660847937
1701847464,0.021167110206635382
1701847524,0.019438812902126207
1701847584,0.015651778578672036
1701847644,0.02032118487922434
1701847704,0.021212820609676584
1701847764,0.01415710965034382
1701847824,0.020620515954591315
1701847884,0.020499516351436865
1701847944,0.022347167216069743
1701848004,0.01915577379774439
1701848064,0.017951598682073834
1701848124,0.022265350200557185
