timestamp,value
1701825744,5497299.923910476
1701825804,1967024.33163112
1701825864,156.36571864859707
1701825924,2200314.0831816085
1701825984,4731383.397779435
1701826044,0
1701826104,293.36771236212576
1701826164,0
1701826224,2571365.4574986463
1701826284,7168.667320541092
1701826344,2385718.749288333
1701826404,2172854.0364502952
1701826464,1879474.8769354695
1701826524,2612326.4000000004
1701826584,2253703.1730665807
1701826644,3765335.831516746
1701826704,4642697.407876324
1701826764,2191235.491628754
1701826824,2616071.491151218
1701826884,2046324.385397592
1701826944,563.1401663573246
1701827004,2570552.8063357766
1701827064,208.00796461997328
1701827124,1908225.963118496
1701827184,2443464.964578803
1701827244,2180124.8983167512
1701827304,6342927.264451525
1701827364,2102293.6680344357
1701827424,2542385.9478868456
1701827484,80.86870681145113
1701827544,2366203.7166662905
1701827604,99.834259530077
1701827664,4813736.074972944
1701827724,0
1701827784,3150569.827014646
1701827844,3460944.4242163454
1701827904,2383784.4000091203
1701827964,1808509.2720730694
1701828024,10893.63641759155
1701828084,1946392.8010495391
1701828144,2514576.1766191283
1701828204,2661159.2933869567
1701828264,175.34621888310963
1701828324,3169702.6953278966
1701828384,2126320.7592962435
1701828444,2141354.102869588
1701828504,2393662.7134942077
1701828564,102.4
1701828624,1830443.4718672317
1701828684,6323807.772569181
1701828744,1954733.8242147448
1701828804,2448699.822047392
1701828864,2257030.1081302743
1701828924,2337396.3778184038
1701828984,2329284.091415334
1701829044,2043673.4858607482
1701829104,2715777.5354416575
1701829164,516.9269600883421
1701829224,180.93071537425183
1701829284,101.15578385853995
1701829344,2080042.1667404817
1701829404,2344572.0690428154
1701829464,4218669.355651911
1701829524,2484098.608274355
1701829584,2062823.3113105216
1701829644,450.59266796842775
1701829704,3784713.4845689065
1701829764,2756352.330514057
1701829824,2394137.544341458
1701829884,2292309.580156017
1701829944,5362129.888769286
1701830004,88.3615575450329
1701830064,4773499.534037959
1701830124,2259288.5990108633
1701830184,3300.0805683732515
1701830244,2367558.8999615847
1701830304,2245344.1899333606
1701830364,2355741.068015739
1701830424,2145499.846427913
1701830484,0
1701830544,6427.083828633921
1701830604,1892106.9672795373
1701830664,2305428.9104733444
1701830724,348.70703415983826
1701830784,2247734.213572255
1701830844,2204710.531847803
1701830904,3080602.0090465844
1701830964,2353979.6664946023
1701831024,2011250.4888616235
1701831084,3080819.8277377393
1701831144,267.61621639279997
1701831204,2026334.9326550667
1701831264,1971406.8784063146
1701831324,2340948.3949794513
1701831384,3138587.4255618397
1701831444,236.80407006995435
1701831504,2861937.2822299656
1701831564,2209334.5690454124
1701831624,2920972.6627651504
1701831684,92.37183637403191
1701831744,1950649.8265917392
1701831804,4662378.02520168
1701831864,2499012.7692014487
1701831924,5203244.377065884
1701831984,4328925.044346356
1701832044,5676579.082946935
1701832104,2681006.736507774
1701832164,2140631.8259548284
1701832224,1775030.5496219443
1701832284,2467634.6366350832
1701832344,3083959.7354295496
1701832404,2259429.2619766938
1701832464,147.62222262267312
1701832524,250.01525972044192
1701832584,6235186.976600709
1701832644,2724625.683202332
1701832704,4555170.448365131
1701832764,2300203.4494122816
1701832824,350.2051983584131
1701832884,4018715.5037277765
1701832944,2333867.237305515
1701833004,2634278.4629301867
1701833064,3697102.824858757
1701833124,2248973.603016798
1701833184,3193320.002812712
1701833244,2179468.964655926
1701833304,471.85678409326545
1701833364,2435044.996860684
1701833424,113.11479937035708
1701833484,2094658.739975262
1701833544,2354912.1978639686
1701833604,4637001.660136796
1701833664,4747138.506163887
1701833724,2675024.5743539073
1701833784,2429085.107369788
1701833844,2508916.5169481374
1701833904,0
1701833964,3951742.5440003015
1701834024,2670346.4028960387
1701834084,2176555.8626135015
