timestamp,value
1701825744,1356857.9219121656
1701825804,118.149301949925
1701825864,1428579.4730953106
1701825924,1409514.3517123633
1701825984,2002629.0308784535
1701826044,1220716.0708691566
1701826104,795.8549222797926
1701826164,654.7954372623574
1701826224,1268951.6373888527
1701826284,3080053.246462304
1701826344,1910397.0404221753
1701826404,2088452.221365443
1701826464,90.05562517863818
1701826524,169.4543410577586
1701826584,658.4573835321352
1701826644,602.5633953035067
1701826704,674.4237102085622
1701826764,1509168.5267617144
1701826824,1697472.6416233843
1701826884,3655795.618918778
1701826944,4694129.1650997
1701827004,6143.957918096452
1701827064,3139261.401160196
1701827124,1675605.2926451308
1701827184,1398540.6922357343
1701827244,1756876.8
1701827304,3345938.79302126
1701827364,1985.7515713111738
1701827424,1351138.4426166501
1701827484,1451994.2974028387
1701827544,1981.7466077280026
1701827604,1540461.8640405426
1701827664,3493.957795966449
1701827724,1393167.5417029036
1701827784,1647267.9933742387
1701827844,5758.8430895579
1701827904,1929.4318207308042
1701827964,3023469.71350322
1701828024,3634.9920474391774
1701828084,1235194.3869496582
1701828144,1382033.7529158834
1701828204,1843.2
1701828264,1568849.7594011764
1701828324,1768617.3329647966
1701828384,12780.505924742767
1701828444,2126354.1251079286
1701828504,1655.71881884512
1701828564,278.981065249966
1701828624,2904783.3028916204
1701828684,94.66303260307056
1701828744,2846.8407750631845
1701828804,3173209.2603869773
1701828864,17725.380116959066
1701828924,1258358.0141843972
1701828984,2966562.702781907
1701829044,1867867.0154381667
1701829104,254.3836041817617
1701829164,4278.2886517705365
1701829224,1550.71797506693
1701829284,1403092.3436818523
1701829344,1774043.419403359
1701829404,7023.015743674866
1701829464,7562.055051776252
1701829524,4603.926790186084
1701829584,1225215.0334649049
1701829644,2078828.3157038242
1701829704,5137.118982930529
1701829764,1314153.1486703157
1701829824,4814686.520636232
1701829884,1584012.5181625127
1701829944,3087477.589478506
1701830004,1591414.931528341
1701830064,2164.902046369568
1701830124,15844.070979250777
1701830184,817.5881832957883
1701830244,1437845.8930722016
1701830304,1837598.6927650953
1701830364,2504938.6734298496
1701830424,1562608.7949743003
1701830484,1587114.2952795445
1701830544,1709856.6978193147
1701830604,1675759.1632903044
1701830664,4287.381408400516
1701830724,114.47011615628298
1701830784,174.99412556341184
1701830844,1500389.7574579564
1701830904,1858588.97505764
1701830964,649.4582521597102
1701831024,2488591.390484219
1701831084,1939761.403508772
1701831144,0
1701831204,95.58034255845429
1701831264,0
1701831324,738.4338028169014
1701831384,82.57232133857474
1701831444,2003299.9830804805
1701831504,1504060.28661544
1701831564,1607039.0548676588
1701831624,381.9737486303126
1701831684,2689103.2173367073
1701831744,3239.5142361465455
1701831804,3056606.666234075
1701831864,2946025.3924573148
1701831924,3455007.994523629
1701831984,355.39102267468763
1701832044,778.7583688810668
1701832104,1387174.3140157121
1701832164,3304637.5246693734
1701832224,363.5153424596747
1701832284,1530666.4033276048
1701832344,82.8361680182822
1701832404,2122600.3601928772
